Br,C,Cl,F,H,N,O,S
0,14,0,0,19,1,2,1
0,14,0,0,19,1,2,1
0,14,0,0,19,1,2,1
0,14,0,0,19,1,2,1
0,14,0,0,19,1,2,1
0,14,0,0,19,1,2,1
0,14,0,0,19,1,2,1
0,14,0,0,19,1,2,1
0,14,0,0,19,1,2,1
0,14,0,0,19,1,2,1
0,14,0,0,19,1,2,1
0,14,0,0,19,1,2,1
0,13,0,1,16,1,2,1
0,13,0,1,16,1,2,1
0,13,0,1,16,1,2,1
0,13,0,1,16,1,2,1
0,13,0,1,16,1,2,1
0,13,0,1,16,1,2,1
0,14,0,6,13,1,2,0
0,14,0,6,13,1,2,0
0,14,0,6,13,1,2,0
0,14,0,6,13,1,2,0
0,14,0,6,13,1,2,0
0,14,0,0,19,1,3,1
0,14,0,0,19,1,3,1
0,14,0,0,19,1,3,1
0,14,0,0,19,1,3,1
0,14,0,0,19,1,3,1
0,14,0,0,19,1,3,1
0,14,0,0,19,1,3,1
0,13,0,2,15,1,2,1
0,13,0,2,15,1,2,1
0,13,0,2,15,1,2,1
0,13,0,2,15,1,2,1
0,13,0,2,15,1,2,1
0,13,0,2,15,1,2,1
0,16,0,0,15,3,1,1
0,16,0,0,15,3,1,1
0,16,0,0,15,3,1,1
0,16,0,0,15,3,1,1
0,16,0,0,15,3,1,1
0,17,0,1,14,1,3,0
0,17,0,1,14,1,3,0
0,17,0,1,14,1,3,0
0,17,0,1,14,1,3,0
0,17,0,1,14,1,3,0
0,17,0,1,14,1,3,0
0,17,0,0,14,4,1,0
0,17,0,0,14,4,1,0
0,17,0,0,14,4,1,0
0,17,0,0,14,4,1,0
0,17,0,0,14,4,1,0
0,16,0,0,19,3,0,1
0,16,0,0,19,3,0,1
0,16,0,0,19,3,0,1
0,16,0,0,19,3,0,1
0,16,0,0,19,3,0,1
0,16,0,0,19,3,0,1
0,14,0,0,15,5,0,1
0,14,0,0,15,5,0,1
0,14,0,0,15,5,0,1
0,18,0,0,16,4,1,1
0,18,0,0,16,4,1,1
0,18,0,0,16,4,1,1
0,18,0,0,16,4,1,1
0,14,0,0,15,3,0,1
0,14,0,0,15,3,0,1
0,14,0,0,15,3,0,1
0,14,0,0,15,3,0,1
0,15,0,0,15,3,0,2
0,15,0,0,15,3,0,2
0,15,0,0,15,3,0,2
0,15,0,0,15,3,0,2
0,15,0,0,15,3,0,2
0,15,0,0,15,3,0,2
0,13,0,0,13,3,1,1
0,13,0,0,13,3,1,1
0,13,0,0,13,3,1,1
0,15,0,0,15,3,1,2
0,15,0,0,15,3,1,2
0,15,0,0,15,3,1,2
0,15,0,0,15,3,1,2
0,15,0,0,15,3,1,2
0,15,0,0,15,3,1,2
0,10,0,3,8,3,1,1
0,10,0,3,8,3,1,1
0,12,0,3,14,1,4,1
0,12,0,3,14,1,4,1
0,12,0,3,14,1,4,1
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,16,0,0,22,4,1,0
0,15,0,0,20,4,1,0
0,15,0,0,20,4,1,0
0,15,0,0,20,4,1,0
0,15,0,0,20,4,1,0
0,15,0,0,20,4,1,0
0,15,0,0,20,4,1,0
0,15,0,0,20,4,1,0
0,15,0,0,20,4,1,0
0,15,0,0,21,3,1,1
0,15,0,0,21,3,1,1
0,15,0,0,21,3,1,1
0,15,0,0,21,3,1,1
0,15,0,0,21,3,1,1
0,15,0,0,21,3,1,1
0,15,0,0,21,3,1,1
0,15,0,0,21,3,1,1
0,14,0,0,19,3,1,1
0,14,0,0,19,3,1,1
0,14,0,0,19,3,1,1
0,14,0,0,19,3,1,1
0,14,0,0,19,3,1,1
0,14,0,0,19,3,1,1
0,14,0,0,19,3,1,1
0,13,0,0,18,2,3,0
0,13,0,0,18,2,3,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,16,0,0,20,2,2,1
0,16,0,0,20,2,2,1
0,16,0,0,20,2,2,1
0,16,0,0,20,2,2,1
0,18,0,0,18,2,4,0
0,18,0,0,18,2,4,0
0,18,0,0,18,2,4,0
0,18,0,0,18,2,4,0
0,18,0,0,18,2,4,0
0,18,0,0,18,2,4,0
0,15,1,1,15,1,3,0
0,15,1,1,15,1,3,0
0,15,1,1,15,1,3,0
0,15,1,1,15,1,3,0
0,15,1,1,15,1,3,0
0,14,0,0,14,4,2,0
0,14,0,0,14,4,2,0
0,14,0,0,14,4,2,0
0,14,0,0,14,4,2,0
0,18,0,0,12,2,3,0
0,18,0,0,12,2,3,0
0,9,2,0,10,2,1,1
0,9,2,0,10,2,1,1
0,9,2,0,10,2,1,1
0,9,2,0,10,2,1,1
0,21,0,0,16,4,1,0
0,16,0,1,14,3,2,0
0,17,0,0,17,3,2,0
0,17,0,0,17,3,2,0
0,17,0,0,17,3,2,0
0,17,0,0,17,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,14,0,0,10,2,3,0
0,14,0,0,10,2,3,0
0,14,0,0,10,2,3,0
0,15,0,0,12,2,2,0
0,15,0,0,12,2,2,0
0,15,0,0,12,2,2,0
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,15,0,3,12,3,0,0
0,15,0,3,12,3,0,0
0,15,0,3,12,3,0,0
0,15,0,3,12,3,0,0
0,15,0,3,12,3,0,0
0,15,0,0,15,3,1,0
0,15,0,0,15,3,1,0
0,15,0,0,15,3,1,0
0,15,0,0,15,3,1,0
0,16,0,0,17,3,1,0
0,16,0,0,17,3,1,0
0,16,0,0,17,3,1,0
0,16,0,0,17,3,1,0
0,14,0,2,11,3,1,0
0,14,0,2,11,3,1,0
0,14,0,2,11,3,1,0
0,14,0,2,11,3,1,0
0,14,0,2,11,3,1,0
0,16,0,0,17,3,2,0
0,16,0,0,17,3,2,0
0,16,0,0,17,3,2,0
0,16,0,0,17,3,2,0
0,16,0,0,17,3,2,0
0,16,0,0,17,3,2,0
0,15,0,1,14,3,1,0
0,15,0,1,14,3,1,0
0,15,0,1,14,3,1,0
0,15,0,1,14,3,1,0
0,17,0,0,16,4,1,0
0,17,0,0,16,4,1,0
0,17,0,0,16,4,1,0
0,17,0,0,16,4,1,0
0,17,0,0,16,4,1,0
0,15,0,0,16,4,0,0
0,15,0,0,16,4,0,0
0,15,0,0,16,4,0,0
0,15,0,0,16,4,0,0
0,15,0,0,16,4,0,0
0,15,0,0,16,4,0,0
0,15,0,0,16,4,0,0
0,15,0,0,16,4,0,0
0,15,0,0,16,4,0,0
0,18,0,0,18,4,1,0
0,18,0,0,18,4,1,0
0,18,0,0,18,4,1,0
0,18,0,0,18,4,1,0
0,17,0,0,16,4,1,0
0,17,0,0,16,4,1,0
0,17,0,0,16,4,1,0
0,17,0,0,16,4,1,0
0,17,0,0,16,4,1,0
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,16,0,0,24,2,3,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,15,0,0,22,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,16,0,0,24,2,4,1
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,18,0,1,19,2,3,0
0,15,0,0,12,4,1,1
0,15,0,0,12,4,1,1
0,15,0,0,12,4,1,1
0,15,0,0,12,4,1,1
0,15,0,0,12,4,1,1
0,15,0,0,12,4,1,1
0,14,0,0,15,1,4,0
0,14,0,2,15,1,4,0
0,14,0,2,15,1,4,0
0,14,0,2,15,1,4,0
0,14,0,2,15,1,4,0
0,14,0,2,15,1,4,0
1,11,0,0,8,1,2,0
0,16,0,0,14,0,2,1
0,16,0,0,14,0,2,1
0,16,0,0,14,0,2,1
0,16,0,0,14,0,2,1
0,16,0,0,14,0,2,1
0,16,0,0,14,0,2,1
0,16,0,0,14,0,2,1
0,16,0,0,14,0,2,1
0,16,0,0,22,2,4,0
0,16,0,0,22,2,4,0
0,16,0,0,22,2,4,0
0,16,0,0,22,2,4,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,17,0,1,22,1,3,0
0,16,0,0,20,6,1,0
0,16,0,0,20,6,1,0
0,16,0,0,20,6,1,0
0,16,0,0,20,6,1,0
0,16,0,0,20,6,1,0
0,16,0,0,20,6,1,0
0,16,0,0,20,6,1,0
0,16,0,0,20,6,1,0
0,16,0,0,20,6,1,0
0,14,0,0,17,3,1,1
0,14,0,0,17,3,1,1
0,14,0,0,17,3,1,1
0,14,0,0,17,3,1,1
0,14,0,0,17,3,1,1
0,14,0,0,17,3,1,1
0,14,0,0,17,3,1,1
0,15,0,0,19,3,2,1
0,15,0,0,19,3,2,1
0,15,0,0,19,3,2,1
0,15,0,0,19,3,2,1
0,15,0,0,19,3,2,1
0,15,0,0,19,3,2,1
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,19,0,0,22,4,1,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,3,13,6,0,0
0,15,0,3,13,6,0,0
0,15,0,3,13,6,0,0
0,15,0,3,13,6,0,0
0,15,0,3,13,6,0,0
0,15,0,3,13,6,0,0
0,17,0,0,18,4,0,0
0,17,0,0,18,4,0,0
0,17,0,0,18,4,0,0
0,17,0,0,18,4,0,0
0,17,0,0,18,4,0,0
0,17,0,0,18,4,0,0
0,17,0,0,18,4,0,0
0,13,0,3,16,5,0,0
0,13,0,3,16,5,0,0
0,13,0,3,16,5,0,0
0,16,0,0,18,2,2,0
0,16,0,0,18,2,2,0
0,16,0,0,18,2,2,0
0,16,0,0,18,2,2,0
0,16,0,0,18,2,2,0
0,16,0,0,18,2,2,0
0,17,0,0,23,1,1,0
0,17,0,0,23,1,1,0
0,17,0,0,23,1,1,0
0,17,0,0,23,1,1,0
0,13,0,0,26,2,3,1
0,13,0,0,26,2,3,1
0,13,0,0,26,2,3,1
0,13,0,0,26,2,3,1
0,13,0,0,26,2,3,1
0,13,0,0,26,2,3,1
0,13,0,0,26,2,3,1
0,13,0,0,26,2,3,1
0,13,0,0,26,2,3,1
0,13,0,0,26,2,3,1
0,13,0,0,26,2,3,1
0,14,0,0,22,2,2,0
0,14,0,0,22,2,2,0
0,14,0,0,22,2,2,0
0,14,0,0,22,2,2,0
0,14,0,0,22,2,2,0
0,13,0,0,21,3,2,0
0,13,0,0,21,3,2,0
0,13,0,0,21,3,2,0
0,13,0,0,21,3,2,0
0,14,0,0,17,5,1,0
0,14,0,0,17,5,1,0
0,14,0,0,17,5,1,0
0,14,0,0,17,5,1,0
0,14,0,0,21,1,3,0
0,14,0,0,21,1,3,0
0,14,0,0,21,1,3,0
0,14,0,0,21,1,3,0
0,14,0,0,21,1,3,0
0,14,0,0,21,1,3,0
0,14,0,0,21,1,3,0
0,14,0,0,21,1,3,0
0,12,0,2,15,1,1,1
0,12,0,2,15,1,1,1
0,16,0,0,21,5,1,0
0,16,0,0,21,5,1,0
0,16,0,0,21,5,1,0
0,16,0,0,21,5,1,0
0,16,0,0,21,5,1,0
0,16,0,0,21,5,1,0
0,16,0,0,21,5,1,0
0,16,0,0,21,5,1,0
0,11,0,0,24,2,3,1
0,11,0,0,24,2,3,1
0,11,0,0,24,2,3,1
0,11,0,0,24,2,3,1
0,11,0,0,24,2,3,1
0,11,0,0,24,2,3,1
0,11,0,0,24,2,3,1
0,11,0,0,24,2,3,1
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,19,0,0,29,1,4,0
0,19,0,0,29,1,4,0
0,19,0,0,29,1,4,0
0,19,0,0,29,1,4,0
0,19,0,0,29,1,4,0
0,19,0,0,29,1,4,0
0,17,0,0,20,2,2,0
0,17,0,0,20,2,2,0
0,17,0,0,20,2,2,0
0,17,0,0,20,2,2,0
0,17,0,0,20,2,2,0
0,17,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,17,0,0,19,1,3,0
0,17,0,0,19,1,3,0
0,17,0,0,19,1,3,0
0,17,0,0,19,1,3,0
0,17,0,0,19,1,3,0
0,17,0,0,19,1,3,0
0,17,0,0,19,1,1,0
0,17,0,0,19,1,1,0
0,17,0,0,19,1,1,0
0,17,0,0,19,1,1,0
0,17,0,0,19,1,1,0
0,17,0,0,19,1,1,0
0,17,0,0,19,1,1,0
0,17,0,0,19,1,1,0
0,17,0,0,19,1,1,0
0,17,0,0,19,1,1,0
0,17,0,0,19,1,1,0
0,15,0,0,24,2,2,0
0,15,0,0,24,2,2,0
0,15,0,0,24,2,2,0
0,15,0,0,24,2,2,0
0,15,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,21,0,0,24,2,2,0
0,16,0,0,23,1,2,0
0,16,0,0,23,1,2,0
0,16,0,0,23,1,2,0
0,16,0,0,23,1,2,0
0,16,0,0,23,1,2,0
0,16,0,0,23,1,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,15,0,0,20,2,2,0
0,15,0,0,20,2,2,0
0,15,0,0,20,2,2,0
0,17,0,0,24,2,3,1
0,17,0,0,24,2,3,1
0,17,0,0,24,2,3,1
0,17,0,0,24,2,3,1
0,17,0,0,24,2,3,1
0,17,0,0,24,2,3,1
0,17,0,0,24,2,3,1
0,17,0,0,24,2,3,1
0,17,0,0,24,2,3,1
0,20,0,0,24,2,1,0
0,20,0,0,24,2,1,0
0,20,0,0,24,2,1,0
0,20,0,0,24,2,1,0
0,20,0,0,24,2,1,0
0,20,0,0,24,2,1,0
0,20,0,0,24,2,1,0
0,20,0,0,24,2,1,0
0,20,0,0,24,2,1,0
0,20,0,0,24,2,1,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,13,0,0,22,2,4,1
0,18,0,0,16,2,3,0
0,18,0,0,16,2,3,0
0,18,0,0,16,2,3,0
0,18,0,0,16,2,3,0
0,18,0,0,16,2,3,0
0,18,0,0,16,2,3,0
0,18,0,0,16,2,3,0
0,18,0,1,16,3,1,1
0,18,0,1,16,3,1,1
0,18,0,1,16,3,1,1
0,18,0,1,16,3,1,1
0,18,0,1,16,3,1,1
0,18,0,1,16,3,1,1
0,18,0,1,16,3,1,1
0,18,0,1,16,3,1,1
0,18,0,1,16,3,1,1
0,14,0,0,23,3,3,1
0,14,0,0,23,3,3,1
0,14,0,0,23,3,3,1
0,14,0,0,23,3,3,1
0,14,0,0,23,3,3,1
0,14,0,0,23,3,3,1
0,14,0,0,23,3,3,1
0,14,0,0,23,3,3,1
0,14,0,0,23,3,3,1
0,14,0,0,23,3,3,1
0,14,0,0,23,3,3,1
0,18,0,0,22,2,1,1
0,18,0,0,22,2,1,1
0,18,0,0,22,2,1,1
0,18,0,0,22,2,1,1
0,18,0,0,22,2,1,1
0,18,0,0,22,2,1,1
0,18,0,0,22,2,1,1
0,18,0,0,22,2,1,1
0,18,0,0,22,2,1,1
0,18,0,0,22,2,1,1
0,18,0,0,22,2,1,1
0,18,0,0,22,2,1,1
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,19,0,0,24,2,4,0
0,14,0,0,12,6,2,0
0,14,0,0,12,6,2,0
0,14,0,0,12,6,2,0
0,14,0,0,12,6,2,0
0,14,0,0,12,6,2,0
0,19,0,1,19,2,2,0
0,19,0,1,19,2,2,0
0,19,0,1,19,2,2,0
0,19,0,1,19,2,2,0
0,19,0,1,19,2,2,0
0,19,0,1,19,2,2,0
0,19,0,1,19,2,2,0
0,19,0,1,19,2,2,0
0,19,0,1,19,2,2,0
0,15,2,0,14,2,2,0
0,15,2,0,14,2,2,0
0,15,2,0,14,2,2,0
0,15,2,0,14,2,2,0
0,15,2,0,14,2,2,0
0,15,2,0,14,2,2,0
0,15,2,0,14,2,2,0
0,20,0,0,18,0,5,0
0,20,0,0,18,0,5,0
0,20,0,0,18,0,5,0
0,20,0,0,18,0,5,0
0,17,0,0,25,1,2,0
0,17,0,0,25,1,2,0
0,17,0,0,25,1,2,0
0,17,0,0,25,1,2,0
0,17,0,0,25,1,2,0
0,17,0,0,25,1,2,0
0,17,0,0,25,1,2,0
0,17,0,0,25,1,2,0
0,14,0,0,22,2,2,0
0,14,0,0,22,2,2,0
0,14,0,0,22,2,2,0
0,14,0,0,22,2,2,0
0,14,0,0,22,2,2,0
0,16,0,0,21,1,3,0
0,16,0,0,21,1,3,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
1,14,0,0,10,1,3,0
0,14,1,0,10,1,3,0
0,14,1,0,10,1,3,0
0,14,1,0,10,1,3,0
0,15,0,0,13,1,3,0
0,15,0,0,13,1,3,0
0,18,0,1,16,1,3,0
0,18,0,1,16,1,3,0
0,18,0,1,16,1,3,0
0,18,0,1,16,1,3,0
0,18,0,1,16,1,3,0
0,15,0,0,13,1,3,0
0,17,0,0,14,0,4,0
0,17,0,0,14,0,4,0
0,17,0,0,14,0,4,0
0,14,0,1,10,1,3,0
0,14,0,1,10,1,3,0
1,16,0,0,11,0,4,0
1,16,0,0,11,0,4,0
1,16,0,0,11,0,4,0
0,14,1,0,10,1,3,0
0,14,1,0,10,1,3,0
0,15,0,1,17,2,1,1
0,15,0,1,17,2,1,1
0,15,0,1,17,2,1,1
0,15,0,1,17,2,1,1
0,15,0,1,17,2,1,1
0,15,0,1,17,2,1,1
0,15,0,1,17,2,1,1
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,18,0,0,26,2,2,0
0,12,2,0,14,2,3,0
0,12,2,0,14,2,3,0
0,12,2,0,14,2,3,0
0,12,2,0,14,2,3,0
0,12,2,0,14,2,3,0
0,12,2,0,14,2,3,0
0,14,1,0,14,3,2,0
0,14,1,0,14,3,2,0
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,18,0,0,22,4,2,0
0,15,0,0,16,4,3,0
0,15,0,0,16,4,3,0
0,15,0,0,16,4,3,0
0,16,0,1,19,4,2,0
0,16,0,1,19,4,2,0
0,16,0,1,19,4,2,0
0,16,0,1,19,4,2,0
0,16,0,1,19,4,2,0
0,16,0,1,19,4,2,0
0,15,1,0,17,4,2,0
0,15,1,0,17,4,2,0
0,15,1,0,17,4,2,0
0,15,1,0,17,4,2,0
0,15,1,0,17,4,2,0
0,15,1,0,17,4,2,0
0,16,1,0,19,4,2,0
0,16,1,0,19,4,2,0
0,16,1,0,19,4,2,0
0,16,1,0,19,4,2,0
0,16,1,0,19,4,2,0
0,17,0,1,21,4,2,0
0,17,0,1,21,4,2,0
0,17,0,1,21,4,2,0
0,17,0,1,21,4,2,0
0,17,0,1,21,4,2,0
0,17,0,0,24,6,2,0
0,17,0,0,24,6,2,0
0,17,0,0,24,6,2,0
0,17,0,0,24,6,2,0
0,17,0,0,24,6,2,0
0,17,0,0,24,6,2,0
0,17,0,0,24,6,2,0
0,17,0,0,24,6,2,0
0,17,0,0,24,6,2,0
0,17,0,0,24,6,2,0
0,17,0,0,24,6,2,0
0,17,0,0,24,6,2,0
0,18,0,0,23,3,3,0
0,18,0,0,23,3,3,0
0,18,0,0,23,3,3,0
0,18,0,0,23,3,3,0
0,18,0,0,23,3,3,0
0,18,0,0,23,3,3,0
0,18,0,0,23,3,3,0
0,17,1,0,21,4,2,0
0,17,1,0,21,4,2,0
0,17,1,0,21,4,2,0
0,17,1,0,21,4,2,0
0,17,1,0,21,4,2,0
0,15,1,1,19,3,1,0
0,15,1,1,19,3,1,0
0,15,1,1,19,3,1,0
0,15,1,1,19,3,1,0
0,15,1,1,19,3,1,0
0,15,1,1,19,3,1,0
0,15,1,1,19,3,1,0
0,17,0,1,22,3,2,0
0,17,0,1,22,3,2,0
0,17,0,1,22,3,2,0
0,17,0,1,22,3,2,0
0,17,0,1,22,3,2,0
0,17,0,1,22,3,2,0
0,17,0,1,22,3,2,0
0,17,0,1,22,3,2,0
0,17,0,1,22,3,2,0
0,17,0,1,22,3,2,0
